geoid,tract_name,workers_total,workers_car,workers_public,workers_walk,workers_other,workers_home,pct_car,pct_public,pct_walk,pct_other,pct_home
17031030601,Census Tract 306.01; Cook County; Illinois,2065,670,600,24,240,456,0.324455205811138,0.29055690072639223,0.01162227602905569,0.1162227602905569,0.22082324455205812
17031030603,Census Tract 306.03; Cook County; Illinois,1385,465,536,18,86,247,0.33574007220216606,0.38700361010830325,0.012996389891696752,0.06209386281588448,0.17833935018050542
17031030604,Census Tract 306.04; Cook County; Illinois,1679,701,533,14,41,390,0.4175104228707564,0.31745086360929126,0.008338296605122097,0.024419297200714712,0.23228111971411555
17031030701,Census Tract 307.01; Cook County; Illinois,905,301,423,10,12,159,0.33259668508287293,0.46740331491712706,0.011049723756906077,0.013259668508287293,0.17569060773480663
17031030702,Census Tract 307.02; Cook County; Illinois,1222,541,311,9,31,292,0.44271685761047463,0.25450081833060556,0.007364975450081833,0.02536824877250409,0.23895253682487724
17031030703,Census Tract 307.03; Cook County; Illinois,1779,526,610,0,82,496,0.29567172568858907,0.3428892636312535,0.0,0.04609331084879146,0.27880831928049465
17031030706,Census Tract 307.06; Cook County; Illinois,1319,447,507,0,53,312,0.3388931008339651,0.3843821076573162,0.0,0.0401819560272934,0.23654283548142532
17031030800,Census Tract 308; Cook County; Illinois,2901,999,717,47,0,1105,0.344364012409514,0.24715615305067218,0.016201309893140295,0.0,0.3809031368493623
17031030900,Census Tract 309; Cook County; Illinois,2096,664,418,18,30,966,0.31679389312977096,0.19942748091603055,0.008587786259541985,0.01431297709923664,0.46087786259541985
17031031000,Census Tract 310; Cook County; Illinois,2883,1268,511,42,60,979,0.4398196323274367,0.17724592438432188,0.014568158168574402,0.02081165452653486,0.33957682969129377
17031031100,Census Tract 311; Cook County; Illinois,3649,1253,1156,103,227,784,0.3433817484242258,0.31679912304741026,0.028226911482597972,0.062208824335434364,0.21485338448890107
17031031200,Census Tract 312; Cook County; Illinois,3108,936,1204,42,414,495,0.30115830115830117,0.38738738738738737,0.013513513513513514,0.13320463320463322,0.15926640926640925
17031031300,Census Tract 313; Cook County; Illinois,3609,1477,1062,103,79,848,0.40925464117484067,0.2942643391521197,0.028539761706844,0.021889720144084236,0.23496813521751178
17031031400,Census Tract 314; Cook County; Illinois,3576,1202,1278,57,142,824,0.33612975391498884,0.3573825503355705,0.015939597315436243,0.03970917225950783,0.23042505592841164
17031031501,Census Tract 315.01; Cook County; Illinois,2320,955,701,77,177,356,0.41163793103448276,0.3021551724137931,0.03318965517241379,0.07629310344827586,0.15344827586206897
17031031502,Census Tract 315.02; Cook County; Illinois,2464,677,845,94,128,706,0.2747564935064935,0.3429383116883117,0.03814935064935065,0.05194805194805195,0.286525974025974
17031031700,Census Tract 317; Cook County; Illinois,4766,1879,1311,152,280,1078,0.39425094418799833,0.2750734368443139,0.03189257238774654,0.058749475451112046,0.22618548048678136
17031031800,Census Tract 318; Cook County; Illinois,1299,414,352,42,57,423,0.3187066974595843,0.270977675134719,0.03233256351039261,0.04387990762124711,0.325635103926097
17031031900,Census Tract 319; Cook County; Illinois,1795,521,409,15,50,775,0.2902506963788301,0.22785515320334263,0.008356545961002786,0.027855153203342618,0.43175487465181056
17031032100,Census Tract 321; Cook County; Illinois,4945,1251,1496,0,250,1778,0.2529828109201213,0.3025278058645096,0.0,0.05055611729019211,0.3595551061678463
17031040100,Census Tract 401; Cook County; Illinois,2364,1130,449,44,70,633,0.4780033840947547,0.18993231810490693,0.018612521150592216,0.02961082910321489,0.26776649746192893
17031040201,Census Tract 402.01; Cook County; Illinois,4537,2174,840,63,86,1262,0.47917125854088605,0.18514436852545735,0.013885827639409301,0.018955256777606348,0.27815737271324664
17031040202,Census Tract 402.02; Cook County; Illinois,3659,2027,766,58,88,633,0.5539764963104673,0.20934681606996447,0.015851325498770157,0.02405028696365127,0.17299808690899152
17031040300,Census Tract 403; Cook County; Illinois,1473,1019,159,30,56,171,0.691785471826205,0.1079429735234216,0.020366598778004074,0.03801765105227427,0.11608961303462322
17031040401,Census Tract 404.01; Cook County; Illinois,1951,795,364,61,152,558,0.407483341875961,0.1865709892362891,0.031266017426960536,0.07790876473603281,0.2860071758072783
17031040402,Census Tract 404.02; Cook County; Illinois,3212,1230,934,93,71,785,0.38293897882938976,0.2907845579078456,0.02895392278953923,0.02210460772104608,0.24439601494396015
17031040600,Census Tract 406; Cook County; Illinois,1870,630,599,28,45,568,0.33689839572192515,0.32032085561497325,0.014973262032085561,0.02406417112299465,0.3037433155080214
17031040700,Census Tract 407; Cook County; Illinois,2339,763,743,88,90,636,0.3262077811030355,0.31765711842667804,0.03762291577597264,0.03847798204360838,0.27191107310816587
17031040800,Census Tract 408; Cook County; Illinois,1110,379,344,6,31,350,0.34144144144144145,0.3099099099099099,0.005405405405405406,0.027927927927927927,0.3153153153153153
17031040900,Census Tract 409; Cook County; Illinois,1384,612,310,108,146,208,0.4421965317919075,0.2239884393063584,0.07803468208092486,0.10549132947976879,0.15028901734104047
17031050100,Census Tract 501; Cook County; Illinois,1667,578,342,41,74,619,0.34673065386922614,0.20515896820635873,0.02459508098380324,0.04439112177564487,0.3713257348530294
17031050200,Census Tract 502; Cook County; Illinois,2567,1130,474,25,63,797,0.44020257109466304,0.18465134398130112,0.009738994935722634,0.024542267238021036,0.3104791585508376
17031050300,Census Tract 503; Cook County; Illinois,1676,839,109,20,119,580,0.5005966587112172,0.06503579952267304,0.011933174224343675,0.07100238663484487,0.3460620525059666
17031050500,Census Tract 505; Cook County; Illinois,2829,1085,406,72,59,1158,0.3835277483209615,0.14351360904913396,0.02545068928950159,0.020855425945563805,0.4093319194061506
17031050600,Census Tract 506; Cook County; Illinois,1540,423,413,92,74,538,0.2746753246753247,0.2681818181818182,0.05974025974025974,0.048051948051948054,0.34935064935064936
17031050700,Census Tract 507; Cook County; Illinois,962,314,249,12,54,333,0.3264033264033264,0.2588357588357588,0.012474012474012475,0.056133056133056136,0.34615384615384615
17031050800,Census Tract 508; Cook County; Illinois,771,268,229,24,6,237,0.3476005188067445,0.29701686121919585,0.0311284046692607,0.007782101167315175,0.30739299610894943
17031050900,Census Tract 509; Cook County; Illinois,887,462,167,0,22,229,0.5208568207440811,0.1882750845546787,0.0,0.02480270574971815,0.25817361894024804
17031051000,Census Tract 510; Cook County; Illinois,1100,486,182,0,38,380,0.44181818181818183,0.16545454545454547,0.0,0.034545454545454546,0.34545454545454546
17031051100,Census Tract 511; Cook County; Illinois,1143,554,185,16,14,350,0.4846894138232721,0.16185476815398075,0.01399825021872266,0.012248468941382326,0.30621172353455817
17031051200,Census Tract 512; Cook County; Illinois,958,370,280,8,91,197,0.3862212943632568,0.29227557411273486,0.008350730688935281,0.09498956158663883,0.2056367432150313
17031051300,Census Tract 513; Cook County; Illinois,1573,726,293,10,9,530,0.46153846153846156,0.18626827717736807,0.006357279084551812,0.00572155117609663,0.336935791481246
17031051400,Census Tract 514; Cook County; Illinois,1581,740,214,7,30,548,0.46805819101834284,0.13535736875395318,0.004427577482605946,0.018975332068311195,0.3466160657811512
17031060100,Census Tract 601; Cook County; Illinois,1867,815,410,26,47,556,0.4365291912158543,0.2196036422067488,0.013926084627745045,0.025174076057846814,0.2978039635779325
17031060200,Census Tract 602; Cook County; Illinois,1523,533,418,10,49,499,0.3499671700590939,0.2744583059750492,0.006565988181221274,0.03217334208798424,0.32764281024294156
17031060300,Census Tract 603; Cook County; Illinois,1870,498,559,78,35,662,0.2663101604278075,0.2989304812834225,0.04171122994652406,0.01871657754010695,0.35401069518716577
17031060400,Census Tract 604; Cook County; Illinois,2386,665,558,117,299,747,0.2787091366303437,0.2338642078792959,0.0490360435875943,0.125314333612741,0.31307627829002516
17031060500,Census Tract 605; Cook County; Illinois,611,153,191,0,29,223,0.25040916530278234,0.31260229132569556,0.0,0.04746317512274959,0.3649754500818331
17031060800,Census Tract 608; Cook County; Illinois,3874,1272,1012,0,100,1379,0.32834279814145584,0.26122870418172434,0.0,0.02581311306143521,0.3559628291171915
17031060900,Census Tract 609; Cook County; Illinois,5003,1409,2003,40,182,1342,0.2816310213871677,0.4003597841295223,0.007995202878273036,0.036378173096142316,0.26823905656606034
17031061000,Census Tract 610; Cook County; Illinois,1681,488,603,30,54,506,0.2903033908387864,0.3587150505651398,0.01784651992861392,0.032123735871505056,0.3010113027959548
17031061100,Census Tract 611; Cook County; Illinois,1162,321,368,21,32,392,0.2762478485370052,0.31669535283993117,0.018072289156626505,0.027538726333907058,0.3373493975903614
17031061200,Census Tract 612; Cook County; Illinois,1500,412,469,10,137,465,0.27466666666666667,0.31266666666666665,0.006666666666666667,0.09133333333333334,0.31
17031061500,Census Tract 615; Cook County; Illinois,1342,413,427,29,48,390,0.30774962742175854,0.3181818181818182,0.021609538002980627,0.03576751117734724,0.2906110283159464
17031061800,Census Tract 618; Cook County; Illinois,853,144,372,32,43,256,0.16881594372801875,0.4361078546307151,0.03751465416178194,0.05041031652989449,0.30011723329425555
17031061901,Census Tract 619.01; Cook County; Illinois,2239,378,845,36,41,886,0.1688253684680661,0.3774006252791425,0.0160786065207682,0.01831174631531934,0.3957123715944618
17031061902,Census Tract 619.02; Cook County; Illinois,2983,664,1393,0,133,777,0.22259470331880657,0.4669795507877975,0.0,0.044585987261146494,0.2604760308414348
17031062000,Census Tract 620; Cook County; Illinois,2370,346,819,79,94,1013,0.1459915611814346,0.34556962025316457,0.03333333333333333,0.039662447257383965,0.42742616033755276
17031062100,Census Tract 621; Cook County; Illinois,2986,513,858,12,139,1417,0.17180174146014734,0.2873409243134628,0.004018754186202277,0.04655056932350971,0.47454789015405224
17031062200,Census Tract 622; Cook County; Illinois,2259,718,714,35,81,640,0.3178397521027003,0.3160690571049137,0.015493581230633024,0.035856573705179286,0.283311199645861
17031062300,Census Tract 623; Cook County; Illinois,950,233,303,1,18,391,0.24526315789473685,0.31894736842105265,0.0010526315789473684,0.018947368421052633,0.41157894736842104
17031062400,Census Tract 624; Cook County; Illinois,1123,218,400,14,57,428,0.19412288512911843,0.3561887800534283,0.012466607301869992,0.05075690115761353,0.3811219946571683
17031062500,Census Tract 625; Cook County; Illinois,1097,310,311,0,57,412,0.28258887876025524,0.2835004557885141,0.0,0.05195989061075661,0.37556973564266183
17031062600,Census Tract 626; Cook County; Illinois,1351,630,254,44,19,395,0.46632124352331605,0.18800888230940044,0.03256846780162842,0.014063656550703183,0.2923760177646188
17031062700,Census Tract 627; Cook County; Illinois,2009,618,475,35,130,738,0.30761572921851665,0.23643603782976605,0.017421602787456445,0.06470881035340965,0.3673469387755102
17031062800,Census Tract 628; Cook County; Illinois,2608,855,533,37,100,1029,0.32783742331288346,0.2043711656441718,0.014187116564417178,0.03834355828220859,0.3945552147239264
17031062900,Census Tract 629; Cook County; Illinois,3123,807,1000,94,117,1064,0.2584053794428434,0.3202049311559398,0.03009926352865834,0.037463976945244955,0.34069804674991994
17031063000,Census Tract 630; Cook County; Illinois,2116,267,863,85,192,685,0.12618147448015124,0.40784499054820417,0.04017013232514178,0.09073724007561437,0.32372400756143666
17031063100,Census Tract 631; Cook County; Illinois,1865,319,709,27,76,734,0.1710455764075067,0.3801608579088472,0.014477211796246649,0.04075067024128686,0.3935656836461126
17031063200,Census Tract 632; Cook County; Illinois,4732,1253,1468,126,385,1500,0.26479289940828404,0.31022823330515636,0.026627218934911243,0.08136094674556213,0.3169907016060862
17031063301,Census Tract 633.01; Cook County; Illinois,1862,315,677,35,244,551,0.16917293233082706,0.3635875402792696,0.018796992481203006,0.1310418904403867,0.29591836734693877
17031063302,Census Tract 633.02; Cook County; Illinois,3067,641,1058,107,105,1095,0.20899902184545158,0.34496250407564394,0.03488751222693186,0.034235409194652754,0.3570264101728073
17031063303,Census Tract 633.03; Cook County; Illinois,652,174,148,0,50,267,0.2668711656441718,0.22699386503067484,0.0,0.07668711656441718,0.40950920245398775
17031063400,Census Tract 634; Cook County; Illinois,1803,288,830,37,51,559,0.15973377703826955,0.4603438713255685,0.020521353300055462,0.028286189683860232,0.310038824181919
17031070101,Census Tract 701.01; Cook County; Illinois,2568,770,723,118,79,766,0.2998442367601246,0.28154205607476634,0.045950155763239874,0.030763239875389408,0.2982866043613707
17031070102,Census Tract 701.02; Cook County; Illinois,2299,550,947,53,195,533,0.23923444976076555,0.4119182253153545,0.023053501522401043,0.08481948673336233,0.23183993040452372
17031070103,Census Tract 701.03; Cook County; Illinois,1304,130,706,0,50,357,0.09969325153374232,0.5414110429447853,0.0,0.03834355828220859,0.2737730061349693
17031070200,Census Tract 702; Cook County; Illinois,2597,870,638,15,104,945,0.33500192529842127,0.2456680785521756,0.005775895263765884,0.040046207162110124,0.3638814016172507
17031070300,Census Tract 703; Cook County; Illinois,2645,629,878,34,217,887,0.23780718336483933,0.3319470699432892,0.01285444234404537,0.08204158790170132,0.33534971644612477
17031070400,Census Tract 704; Cook County; Illinois,1978,486,508,31,124,809,0.24570273003033366,0.2568250758341759,0.015672396359959553,0.06268958543983821,0.4089989888776542
17031070500,Census Tract 705; Cook County; Illinois,1940,858,365,50,59,587,0.4422680412371134,0.18814432989690721,0.02577319587628866,0.030412371134020618,0.30257731958762885
17031070600,Census Tract 706; Cook County; Illinois,1890,797,415,22,54,569,0.4216931216931217,0.21957671957671956,0.01164021164021164,0.02857142857142857,0.3010582010582011
17031070700,Census Tract 707; Cook County; Illinois,2231,1135,361,0,21,714,0.5087404751232631,0.16181084715374272,0.0,0.00941281936351412,0.32003585835948006
17031071000,Census Tract 710; Cook County; Illinois,2024,495,541,8,447,520,0.24456521739130435,0.2672924901185771,0.003952569169960474,0.2208498023715415,0.25691699604743085
17031071100,Census Tract 711; Cook County; Illinois,1969,362,971,131,83,360,0.18384966988318943,0.4931437277805993,0.06653123412899949,0.042153377348908075,0.1828339258506856
17031071200,Census Tract 712; Cook County; Illinois,1556,476,451,25,107,437,0.3059125964010283,0.2898457583547558,0.016066838046272493,0.06876606683804627,0.2808483290488432
17031071300,Census Tract 713; Cook County; Illinois,2370,651,909,164,111,498,0.2746835443037975,0.38354430379746834,0.06919831223628692,0.04683544303797468,0.21012658227848102
17031071400,Census Tract 714; Cook County; Illinois,3065,897,886,83,97,981,0.29265905383360524,0.28907014681892335,0.027079934747145186,0.03164763458401305,0.3200652528548124
17031071500,Census Tract 715; Cook County; Illinois,4268,1127,1384,129,256,1290,0.264058106841612,0.32427366447985007,0.030224929709465793,0.05998125585754452,0.3022492970946579
17031071600,Census Tract 716; Cook County; Illinois,1001,313,219,37,66,338,0.3126873126873127,0.21878121878121878,0.03696303696303696,0.06593406593406594,0.33766233766233766
17031071700,Census Tract 717; Cook County; Illinois,781,281,157,60,28,245,0.35979513444302175,0.20102432778489115,0.07682458386683738,0.03585147247119078,0.31370038412291934
17031071800,Census Tract 718; Cook County; Illinois,1665,698,378,79,92,395,0.41921921921921923,0.22702702702702704,0.04744744744744745,0.05525525525525526,0.23723723723723725
17031080100,Census Tract 801; Cook County; Illinois,3522,895,910,159,471,897,0.25411697898921065,0.25837592277115273,0.04514480408858603,0.13373083475298125,0.25468483816013626
17031080201,Census Tract 802.01; Cook County; Illinois,2469,802,474,12,87,992,0.3248278655326043,0.1919805589307412,0.004860267314702308,0.03523693803159174,0.40178209801539083
17031080202,Census Tract 802.02; Cook County; Illinois,2943,410,1098,17,456,568,0.13931362555215765,0.3730886850152905,0.0057764186204553175,0.15494393476044852,0.19300033978933062
17031080300,Census Tract 803; Cook County; Illinois,4542,1142,1142,260,434,1479,0.2514310876265962,0.2514310876265962,0.057243505063848524,0.09555261999119331,0.32562747688243066
17031080400,Census Tract 804; Cook County; Illinois,3038,732,1088,29,311,878,0.24094799210006584,0.35813034891375906,0.009545753785385122,0.10236998025016458,0.28900592495062544
17031081000,Census Tract 810; Cook County; Illinois,5842,768,1514,166,2238,1119,0.1314618281410476,0.2591578226634714,0.02841492639507018,0.3830879835672715,0.19154399178363574
17031081100,Census Tract 811; Cook County; Illinois,2923,402,458,29,1051,849,0.13752993499828942,0.15668833390352377,0.009921313718782073,0.3595620937393089,0.2904550119739993
17031081201,Census Tract 812.01; Cook County; Illinois,3103,692,423,0,1005,849,0.22300999033193683,0.13631969062197874,0.0,0.323880116016758,0.2736061875604254
17031081202,Census Tract 812.02; Cook County; Illinois,1732,563,257,68,214,463,0.32505773672055427,0.14838337182448036,0.03926096997690531,0.1235565819861432,0.26732101616628173
17031081300,Census Tract 813; Cook County; Illinois,3380,1081,568,0,838,801,0.3198224852071006,0.1680473372781065,0.0,0.24792899408284025,0.23698224852071006
17031081401,Census Tract 814.01; Cook County; Illinois,1425,281,173,11,482,470,0.19719298245614036,0.12140350877192982,0.0077192982456140355,0.33824561403508774,0.3298245614035088
17031081402,Census Tract 814.02; Cook County; Illinois,4106,1289,688,186,965,836,0.3139308329274233,0.16755966877739892,0.04529956161714564,0.23502191914271797,0.20360448124695568
17031081403,Census Tract 814.03; Cook County; Illinois,6749,1362,923,44,2114,1859,0.2018076752111424,0.1367610016298711,0.006519484368054527,0.3132315898651652,0.27544821455030377
17031081500,Census Tract 815; Cook County; Illinois,3950,1271,529,33,982,958,0.3217721518987342,0.13392405063291138,0.008354430379746836,0.24860759493670886,0.24253164556962026
17031081600,Census Tract 816; Cook County; Illinois,3234,406,408,51,1037,1099,0.12554112554112554,0.1261595547309833,0.015769944341372914,0.3206555349412492,0.3398268398268398
17031081700,Census Tract 817; Cook County; Illinois,4320,564,185,122,1864,1281,0.13055555555555556,0.04282407407407408,0.02824074074074074,0.43148148148148147,0.2965277777777778
17031081800,Census Tract 818; Cook County; Illinois,9619,1925,935,181,2827,3373,0.2001247530928371,0.09720345150223517,0.018816924836261566,0.29389749454205216,0.35066015178292964
17031081900,Census Tract 819; Cook County; Illinois,975,364,144,39,156,192,0.37333333333333335,0.1476923076923077,0.04,0.16,0.19692307692307692
17031090100,Census Tract 901; Cook County; Illinois,1927,1513,113,0,18,283,0.785158277114686,0.05864037363777893,0.0,0.00934094447327452,0.14686040477426052
17031090200,Census Tract 902; Cook County; Illinois,3425,2286,385,0,165,572,0.6674452554744525,0.11240875912408758,0.0,0.04817518248175182,0.167007299270073
17031090300,Census Tract 903; Cook County; Illinois,681,520,32,0,28,101,0.7635829662261381,0.04698972099853157,0.0,0.041116005873715125,0.14831130690161526
17031100100,Census Tract 1001; Cook County; Illinois,2964,2286,100,0,297,220,0.771255060728745,0.033738191632928474,0.0,0.10020242914979757,0.07422402159244265
17031100200,Census Tract 1002; Cook County; Illinois,3722,2951,229,0,32,464,0.792853304674906,0.0615260612573885,0.0,0.008597528210639442,0.1246641590542719
17031100300,Census Tract 1003; Cook County; Illinois,2361,1731,245,0,0,385,0.7331639135959339,0.10376958915713681,0.0,0.0,0.16306649724692926
17031100400,Census Tract 1004; Cook County; Illinois,1602,1297,38,0,50,217,0.8096129837702871,0.02372034956304619,0.0,0.031210986267166042,0.13545568039950062
17031100500,Census Tract 1005; Cook County; Illinois,2784,2095,390,0,59,240,0.7525143678160919,0.1400862068965517,0.0,0.021192528735632182,0.08620689655172414
17031100600,Census Tract 1006; Cook County; Illinois,2336,1867,197,11,51,210,0.7992294520547946,0.08433219178082192,0.004708904109589041,0.02183219178082192,0.0898972602739726
17031100700,Census Tract 1007; Cook County; Illinois,2596,1943,233,0,12,344,0.7484591679506933,0.08975346687211094,0.0,0.004622496147919877,0.1325115562403698
17031110100,Census Tract 1101; Cook County; Illinois,3143,2421,151,97,0,459,0.7702831689468661,0.04804327076041998,0.030862233534839325,0.0,0.14603881641743557
17031110200,Census Tract 1102; Cook County; Illinois,1292,967,22,0,74,220,0.7484520123839009,0.017027863777089782,0.0,0.05727554179566564,0.17027863777089783
17031110300,Census Tract 1103; Cook County; Illinois,2439,1768,196,0,30,401,0.7248872488724887,0.08036080360803607,0.0,0.012300123001230012,0.16441164411644116
17031110400,Census Tract 1104; Cook County; Illinois,2480,1483,412,7,18,505,0.597983870967742,0.16612903225806452,0.00282258064516129,0.007258064516129033,0.20362903225806453
17031110501,Census Tract 1105.01; Cook County; Illinois,2795,1648,818,0,42,287,0.5896243291592129,0.2926654740608229,0.0,0.015026833631484795,0.10268336314847942
17031110502,Census Tract 1105.02; Cook County; Illinois,1706,1033,324,0,9,319,0.6055099648300117,0.1899179366940211,0.0,0.005275498241500586,0.18698710433763188
17031120100,Census Tract 1201; Cook County; Illinois,1819,1107,339,0,44,298,0.6085761407366685,0.1863661352391424,0.0,0.024189114898295765,0.16382627817482134
17031120200,Census Tract 1202; Cook County; Illinois,2029,1370,160,17,41,435,0.6752094627895515,0.07885657959586002,0.008378511582060127,0.020206998521439132,0.21439132577624445
17031120300,Census Tract 1203; Cook County; Illinois,3301,2041,249,40,114,815,0.6182974856104211,0.0754316873674644,0.012117540139351712,0.034534989397152376,0.24689488033929113
17031120400,Census Tract 1204; Cook County; Illinois,1958,1330,361,18,0,183,0.6792645556690501,0.1843718079673136,0.009193054136874362,0.0,0.09346271705822268
17031130100,Census Tract 1301; Cook County; Illinois,1249,1019,84,17,20,28,0.8158526821457166,0.06725380304243395,0.013610888710968775,0.016012810248198558,0.02241793434747798
17031130200,Census Tract 1302; Cook County; Illinois,547,385,76,0,12,74,0.7038391224862889,0.13893967093235832,0.0,0.021937842778793418,0.13528336380255943
17031130300,Census Tract 1303; Cook County; Illinois,2504,1661,249,35,123,381,0.6633386581469649,0.0994408945686901,0.013977635782747603,0.04912140575079872,0.15215654952076677
17031140100,Census Tract 1401; Cook County; Illinois,2102,1124,392,0,179,326,0.5347288296860133,0.18648905803996194,0.0,0.0851569933396765,0.15509039010466222
17031140200,Census Tract 1402; Cook County; Illinois,3206,1438,595,0,477,694,0.44853399875233935,0.185589519650655,0.0,0.14878353087960075,0.2164691203992514
17031140301,Census Tract 1403.01; Cook County; Illinois,1509,1044,271,6,41,100,0.6918489065606361,0.17958913187541417,0.003976143141153081,0.027170311464546057,0.06626905235255136
17031140302,Census Tract 1403.02; Cook County; Illinois,1811,1039,464,22,32,220,0.5737161789066814,0.25621203754831584,0.012147984538928768,0.0176697956929873,0.12147984538928769
17031140400,Census Tract 1404; Cook County; Illinois,2442,1580,325,0,83,429,0.647010647010647,0.13308763308763308,0.0,0.033988533988533985,0.17567567567567569
