"GEO_ID","NAME","B08301_001E","B08301_001M","B08301_002E","B08301_002M","B08301_003E","B08301_003M","B08301_004E","B08301_004M","B08301_005E","B08301_005M","B08301_006E","B08301_006M","B08301_007E","B08301_007M","B08301_008E","B08301_008M","B08301_009E","B08301_009M","B08301_010E","B08301_010M","B08301_011E","B08301_011M","B08301_012E","B08301_012M","B08301_013E","B08301_013M","B08301_014E","B08301_014M","B08301_015E","B08301_015M","B08301_016E","B08301_016M","B08301_017E","B08301_017M","B08301_018E","B08301_018M","B08301_019E","B08301_019M","B08301_020E","B08301_020M","B08301_021E","B08301_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Taxicab","Margin of Error!!Total:!!Taxicab","Estimate!!Total:!!Motorcycle","Margin of Error!!Total:!!Motorcycle","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Other means","Margin of Error!!Total:!!Other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home",
"0100000US","United States","157645183","166534","124059213","138960","110653318","98643","13405895","59144","9987277","43278","2030377","19509","777394","10795","406853","6119","203994","3691","5528841","19922","2629321","14403","2117756","14076","569246","6702","148661","3626","63857","2535","357134","6050","196174","3988","705862","7374","3785388","18195","1745198","13594","21267373","54435",
"1400000US17031171000","Census Tract 1710; Cook County; Illinois","3237","588","2274","482","2051","474","223","128","184","115","20","34","0","17","0","17","19","33","307","205","246","206","42","67","19","33","0","17","0","17","0","17","0","17","0","17","53","65","344","362","259","194",
"1400000US17031171100","Census Tract 1711; Cook County; Illinois","1962","349","1687","278","1269","226","418","201","341","195","39","48","38","47","0","12","0","12","143","104","143","104","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","19","0","12","121","99",
"1400000US17031180100","Census Tract 1801; Cook County; Illinois","3583","565","3157","569","2989","573","168","124","99","100","69","67","0","17","0","17","0","17","210","159","198","157","12","19","0","17","0","17","0","17","26","41","0","17","0","17","0","17","0","17","190","153",
"1400000US17031190100","Census Tract 1901; Cook County; Illinois","1238","294","858","227","804","228","54","52","54","52","0","12","0","12","0","12","0","12","220","142","216","142","4","7","0","12","0","12","0","12","15","27","0","12","0","12","67","85","12","17","66","59",
"1400000US17031190200","Census Tract 1902; Cook County; Illinois","2749","392","2125","377","1863","368","262","153","252","154","10","14","0","17","0","17","0","17","294","158","283","157","11","17","0","17","0","17","0","17","25","41","0","17","0","17","126","79","54","40","125","87",
"1400000US17031190300","Census Tract 1903; Cook County; Illinois","2884","397","2308","388","1894","329","414","202","285","146","0","17","0","17","0","17","129","158","260","166","224","170","31","45","5","9","0","17","0","17","74","68","0","17","42","69","0","17","46","42","154","75",
"1400000US17031190401","Census Tract 1904.01; Cook County; Illinois","2317","384","1737","351","1477","341","260","168","151","95","30","38","0","12","79","137","0","12","172","96","172","96","0","12","0","12","0","12","0","12","0","12","12","26","0","12","16","29","3","14","377","217",
"1400000US17031190402","Census Tract 1904.02; Cook County; Illinois","2333","443","1827","359","1407","284","420","228","187","140","69","70","12","19","145","164","7","11","258","122","220","112","38","36","0","12","0","12","0","12","0","12","0","12","0","12","82","69","0","12","166","171",
"1400000US17031190601","Census Tract 1906.01; Cook County; Illinois","2065","632","1623","493","875","207","748","463","252","149","94","97","8","12","0","12","394","461","62","54","54","53","8","12","0","12","0","12","0","12","0","12","0","12","0","12","112","122","0","12","268","276",
"1400000US17031190602","Census Tract 1906.02; Cook County; Illinois","2322","374","1721","355","1486","318","235","135","90","72","82","78","54","78","0","17","9","15","403","211","296","160","107","147","0","17","0","17","0","17","14","21","0","17","12","18","61","71","0","17","111","90",
"1400000US17031190701","Census Tract 1907.01; Cook County; Illinois","1237","365","936","307","855","289","81","60","61","56","8","12","12","18","0","12","0","12","206","110","140","67","46","45","20","25","0","12","0","12","0","12","0","12","0","12","32","51","19","27","44","48",
"1400000US17031190702","Census Tract 1907.02; Cook County; Illinois","2087","498","1513","411","1335","407","178","102","127","68","0","12","0","12","51","61","0","12","368","152","274","142","94","68","0","12","0","12","0","12","0","12","0","12","0","12","99","93","62","94","45","51",
"1400000US17031190800","Census Tract 1908; Cook County; Illinois","2711","637","2296","506","2103","498","193","106","166","95","27","44","0","17","0","17","0","17","180","127","155","123","12","18","13","22","0","17","0","17","0","17","0","17","149","139","24","29","34","39","28","39",
"1400000US17031190900","Census Tract 1909; Cook County; Illinois","682","163","566","157","522","137","44","46","0","12","0","12","0","12","44","46","0","12","81","51","18","20","63","46","0","12","0","12","0","12","0","12","0","12","21","17","0","12","0","12","14","16",
"1400000US17031191000","Census Tract 1910; Cook County; Illinois","1105","350","869","289","643","246","226","127","150","80","76","54","0","12","0","12","0","12","119","107","114","106","5","9","0","12","0","12","0","12","14","24","0","12","10","14","0","12","0","12","93","57",
"1400000US17031191100","Census Tract 1911; Cook County; Illinois","2584","471","2084","457","1900","416","184","146","108","95","76","118","0","17","0","17","0","17","353","219","308","215","45","64","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","147","120",
"1400000US17031191200","Census Tract 1912; Cook County; Illinois","1259","280","1057","257","827","225","230","130","150","101","0","12","13","21","67","69","0","12","103","100","67","75","36","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","99","87",
"1400000US17031191301","Census Tract 1913.01; Cook County; Illinois","2554","545","2074","555","1741","493","333","267","289","235","0","12","33","71","11","23","0","12","259","121","259","121","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","22","31","45","169","111",
"1400000US17031191302","Census Tract 1913.02; Cook County; Illinois","2048","474","1415","428","1213","382","202","152","202","152","0","12","0","12","0","12","0","12","370","164","327","160","32","54","11","13","0","12","0","12","0","12","0","12","0","12","78","84","42","68","143","105",
"1400000US17031200100","Census Tract 2001; Cook County; Illinois","1755","229","1163","223","890","240","273","127","198","126","25","28","9","14","31","48","10","19","190","88","145","81","27","31","18","27","0","12","0","12","0","12","0","12","50","63","39","40","0","12","313","136",
"1400000US17031200200","Census Tract 2002; Cook County; Illinois","2339","451","1735","431","1642","426","93","66","74","59","0","12","19","30","0","12","0","12","303","113","214","97","38","43","51","38","0","12","0","12","0","12","0","12","12","18","83","68","0","12","206","132",
"1400000US17031200300","Census Tract 2003; Cook County; Illinois","838","186","665","199","540","165","125","101","72","82","24","37","0","12","29","36","0","12","84","66","45","41","39","35","0","12","0","12","0","12","11","16","0","12","0","12","12","13","0","12","66","61",
"1400000US17031200401","Census Tract 2004.01; Cook County; Illinois","1444","228","922","216","814","206","108","72","65","52","28","29","0","12","15","17","0","12","273","112","105","92","130","76","38","30","0","12","0","12","0","12","0","12","27","37","0","12","56","64","166","95",
"1400000US17031200402","Census Tract 2004.02; Cook County; Illinois","2512","478","1854","497","1707","477","147","141","49","40","52","56","46","69","0","12","0","12","343","255","286","251","18","30","39","44","0","12","0","12","0","12","0","12","16","18","101","95","0","12","198","129",
"1400000US17031210100","Census Tract 2101; Cook County; Illinois","2980","431","1623","290","1393","263","230","126","184","109","46","44","0","12","0","12","0","12","513","224","183","129","320","137","0","12","10","17","0","12","0","12","0","12","37","59","147","77","22","32","638","247",
"1400000US17031210400","Census Tract 2104; Cook County; Illinois","1322","256","916","191","795","181","121","73","112","71","6","14","0","12","0","12","3","6","171","86","142","82","23","21","6","11","0","12","0","12","0","12","0","12","7","12","4","9","13","21","211","101",
"1400000US17031210501","Census Tract 2105.01; Cook County; Illinois","1865","268","786","227","762","223","24","26","12","19","0","12","12","18","0","12","0","12","640","172","317","114","323","149","0","12","0","12","0","12","0","12","0","12","0","12","84","53","0","12","355","135",
"1400000US17031210502","Census Tract 2105.02; Cook County; Illinois","2468","358","1324","335","1227","320","97","66","77","65","20","29","0","12","0","12","0","12","540","211","301","184","239","91","0","12","0","12","0","12","0","12","0","12","60","54","73","60","22","36","449","144",
"1400000US17031210601","Census Tract 2106.01; Cook County; Illinois","1597","430","761","264","686","251","75","55","55","45","20","30","0","12","0","12","0","12","566","233","136","68","380","198","50","68","0","12","0","12","0","12","0","12","60","47","21","24","0","12","189","77",
"1400000US17031210602","Census Tract 2106.02; Cook County; Illinois","2707","387","1566","335","1371","295","195","122","129","98","57","80","0","12","0","12","9","16","549","173","153","83","373","158","23","36","0","12","0","12","8","14","0","12","49","38","62","47","0","12","473","164",
"1400000US17031210700","Census Tract 2107; Cook County; Illinois","2349","390","1210","292","1116","297","94","74","81","70","0","12","0","12","0","12","13","20","357","169","98","78","245","167","14","22","0","12","0","12","0","12","0","12","138","86","124","104","0","12","520","250",
"1400000US17031210800","Census Tract 2108; Cook County; Illinois","681","122","347","94","310","91","37","33","33","32","4","7","0","12","0","12","0","12","129","56","40","27","89","45","0","12","0","12","0","12","0","12","0","12","14","16","76","49","13","17","102","49",
"1400000US17031210900","Census Tract 2109; Cook County; Illinois","1977","286","838","208","729","195","109","88","109","88","0","12","0","12","0","12","0","12","307","132","127","69","168","84","12","18","0","12","0","12","10","15","0","12","172","91","58","71","22","33","570","175",
"1400000US17031220300","Census Tract 2203; Cook County; Illinois","1457","294","665","158","628","160","37","27","11","11","26","26","0","12","0","12","0","12","302","138","41","34","257","132","4","6","0","12","0","12","4","7","0","12","35","29","25","20","21","21","405","128",
"1400000US17031220400","Census Tract 2204; Cook County; Illinois","1540","195","573","146","494","135","79","63","36","45","38","43","0","12","5","9","0","12","223","81","0","12","223","81","0","12","0","12","0","12","0","12","0","12","56","44","27","32","0","12","661","150",
"1400000US17031220500","Census Tract 2205; Cook County; Illinois","1974","314","767","202","589","143","178","132","102","82","76","101","0","12","0","12","0","12","563","134","53","69","432","101","69","77","9","15","0","12","10","15","0","12","38","35","40","37","0","12","556","164",
"1400000US17031220601","Census Tract 2206.01; Cook County; Illinois","1117","162","327","86","281","77","46","31","26","25","14","16","0","12","0","12","6","10","377","96","93","56","262","80","22","20","0","12","0","12","0","12","0","12","27","23","10","13","0","12","376","111",
"1400000US17031220602","Census Tract 2206.02; Cook County; Illinois","2907","457","910","184","806","181","104","58","87","51","0","12","0","12","0","12","17","27","1146","350","222","171","924","331","0","12","0","12","0","12","0","12","0","12","84","63","0","12","22","41","745","312",
"1400000US17031220701","Census Tract 2207.01; Cook County; Illinois","1891","381","1012","247","724","218","288","159","260","155","19","28","0","12","9","15","0","12","380","236","221","208","159","95","0","12","0","12","0","12","0","12","0","12","68","46","33","35","0","12","398","184",
"1400000US17031220702","Census Tract 2207.02; Cook County; Illinois","2229","399","1150","324","961","262","189","138","56","47","114","116","9","15","0","12","10","15","350","137","133","66","200","119","17","26","0","12","0","12","0","12","0","12","27","28","11","21","35","43","656","313",
"1400000US17031220901","Census Tract 2209.01; Cook County; Illinois","1589","301","821","217","652","183","169","111","137","105","20","35","0","12","0","12","12","18","305","135","184","116","121","67","0","12","0","12","0","12","0","12","0","12","71","53","34","39","0","12","358","202",
"1400000US17031220902","Census Tract 2209.02; Cook County; Illinois","1640","272","926","176","812","176","114","47","88","45","18","16","8","16","0","12","0","12","304","124","150","91","149","78","5","8","0","12","0","12","3","5","0","12","47","42","92","80","38","39","230","76",
"1400000US17031221000","Census Tract 2210; Cook County; Illinois","1595","243","935","189","900","195","35","30","17","21","0","12","18","21","0","12","0","12","285","96","112","62","161","69","12","18","0","12","0","12","3","7","0","12","86","60","48","44","0","12","238","103",
"1400000US17031221100","Census Tract 2211; Cook County; Illinois","2828","434","1192","278","924","231","268","233","88","62","180","228","0","12","0","12","0","12","532","158","41","42","452","152","39","48","0","12","0","12","0","12","0","12","10","16","60","55","76","111","958","277",
"1400000US17031221200","Census Tract 2212; Cook County; Illinois","1959","211","744","140","643","147","101","83","43","38","58","73","0","12","0","12","0","12","434","152","64","60","307","133","63","62","0","12","0","12","6","9","0","12","138","91","61","39","8","13","568","154",
"1400000US17031221300","Census Tract 2213; Cook County; Illinois","1857","272","749","170","670","165","79","62","79","62","0","12","0","12","0","12","0","12","403","137","88","69","308","121","7","11","0","12","0","12","8","13","0","12","46","45","23","28","23","26","605","138",
"1400000US17031221400","Census Tract 2214; Cook County; Illinois","2145","300","699","161","594","157","105","89","105","89","0","12","0","12","0","12","0","12","655","140","138","81","490","123","27","31","0","12","0","12","18","20","22","34","48","58","42","36","0","12","661","237",
"1400000US17031221500","Census Tract 2215; Cook County; Illinois","1625","350","711","272","572","189","139","110","61","62","78","97","0","12","0","12","0","12","434","145","146","95","276","104","3","7","9","14","0","12","16","18","0","12","20","26","63","44","9","15","372","141",
"1400000US17031221600","Census Tract 2216; Cook County; Illinois","2083","272","681","187","644","186","37","29","18","20","19","21","0","12","0","12","0","12","589","206","64","59","513","193","0","12","5","8","7","12","0","12","0","12","30","35","86","52","82","49","615","153",
"1400000US17031222200","Census Tract 2222; Cook County; Illinois","1481","247","544","177","457","167","87","49","36","36","51","41","0","12","0","12","0","12","426","162","62","68","345","116","19","27","0","12","0","12","0","12","0","12","2","5","19","24","12","19","478","140",
"1400000US17031222500","Census Tract 2225; Cook County; Illinois","912","156","484","111","423","99","61","53","61","53","0","12","0","12","0","12","0","12","141","62","20","16","121","63","0","12","0","12","0","12","0","12","0","12","34","29","10","10","8","10","235","85",
"1400000US17031222600","Census Tract 2226; Cook County; Illinois","1091","148","425","102","365","92","60","48","54","47","6","10","0","12","0","12","0","12","202","78","49","37","134","66","19","17","0","12","0","12","0","12","0","12","66","30","59","52","10","12","329","87",
"1400000US17031222700","Census Tract 2227; Cook County; Illinois","1199","172","613","123","488","101","125","86","34","29","77","76","12","19","2","9","0","12","287","110","210","100","71","39","0","12","6","10","0","12","0","12","0","12","32","37","18","14","0","12","249","70",
"1400000US17031222800","Census Tract 2228; Cook County; Illinois","499","173","364","163","318","154","46","39","33","35","13","20","0","12","0","12","0","12","58","30","25","23","33","23","0","12","0","12","0","12","0","12","0","12","5","7","0","12","0","12","72","36",
"1400000US17031222900","Census Tract 2229; Cook County; Illinois","614","164","321","134","298","124","23","25","23","25","0","12","0","12","0","12","0","12","40","33","20","25","20","21","0","12","0","12","0","12","0","12","0","12","6","10","69","37","0","12","178","102",
"1400000US17031230100","Census Tract 2301; Cook County; Illinois","917","174","396","141","338","141","58","56","58","56","0","12","0","12","0","12","0","12","94","63","26","28","68","49","0","12","0","12","0","12","0","12","0","12","131","78","102","86","8","12","186","72",
"1400000US17031230200","Census Tract 2302; Cook County; Illinois","1065","307","664","189","572","189","92","51","58","41","34","33","0","12","0","12","0","12","127","104","57","46","70","79","0","12","0","12","0","12","0","12","0","12","37","28","8","12","0","12","229","101",
"1400000US17031230300","Census Tract 2303; Cook County; Illinois","517","172","403","151","356","146","47","35","40","35","7","10","0","12","0","12","0","12","66","41","39","35","20","22","7","10","0","12","0","12","0","12","0","12","6","9","0","12","0","12","42","41",
"1400000US17031230400","Census Tract 2304; Cook County; Illinois","1092","217","742","198","674","181","68","53","54","44","0","12","14","17","0","12","0","12","78","53","27","34","41","43","10","15","0","12","0","12","0","12","0","12","103","126","25","26","21","26","123","63",
"1400000US17031230500","Census Tract 2305; Cook County; Illinois","1269","402","605","212","525","178","80","80","63","76","0","12","17","26","0","12","0","12","360","288","346","289","10","18","4","13","0","12","0","12","0","12","0","12","29","46","88","96","0","12","187","165",
"1400000US17031230600","Census Tract 2306; Cook County; Illinois","3507","731","2168","507","1815","486","353","233","260","238","93","115","0","17","0","17","0","17","910","610","654","369","128","188","128","188","0","17","0","17","0","17","0","17","74","117","77","89","32","55","246","203",
"1400000US17031230700","Census Tract 2307; Cook County; Illinois","1904","471","1458","472","1214","379","244","222","244","222","0","17","0","17","0","17","0","17","206","145","133","116","73","90","0","17","0","17","0","17","0","17","0","17","86","76","50","68","0","17","104","84",
"1400000US17031230800","Census Tract 2308; Cook County; Illinois","534","149","435","152","356","125","79","73","79","73","0","12","0","12","0","12","0","12","44","36","44","36","0","12","0","12","0","12","0","12","0","12","8","15","0","12","8","12","29","30","10","17",
"1400000US17031230900","Census Tract 2309; Cook County; Illinois","2740","425","1772","409","1637","409","135","113","135","113","0","12","0","12","0","12","0","12","440","141","324","131","102","78","14","22","0","12","0","12","0","12","3","14","68","59","83","92","85","78","289","117",
"1400000US17031231100","Census Tract 2311; Cook County; Illinois","679","226","397","150","349","154","48","40","48","40","0","12","0","12","0","12","0","12","110","96","73","73","37","61","0","12","0","12","0","12","0","12","0","12","6","9","91","87","0","12","75","63",
"1400000US17031231200","Census Tract 2312; Cook County; Illinois","1761","499","1107","404","773","365","334","221","334","221","0","17","0","17","0","17","0","17","466","228","345","170","86","98","35","57","0","17","0","17","0","17","0","17","22","36","121","144","0","17","45","48",
"1400000US17031231500","Census Tract 2315; Cook County; Illinois","2015","478","967","346","862","331","105","175","105","175","0","17","0","17","0","17","0","17","608","316","541","313","38","60","29","46","0","17","0","17","0","17","0","17","37","61","3","5","0","17","400","125",
"1400000US17031240200","Census Tract 2402; Cook County; Illinois","1183","181","505","107","470","106","35","36","0","12","19","27","16","22","0","12","0","12","194","63","47","40","133","53","14","15","0","12","0","12","2","3","0","12","27","25","81","54","13","14","361","130",
"1400000US17031240300","Census Tract 2403; Cook County; Illinois","814","109","305","88","290","89","15","18","15","18","0","12","0","12","0","12","0","12","230","86","12","12","173","63","45","52","0","12","0","12","7","7","0","12","0","12","12","15","0","12","260","80",
"1400000US17031240500","Census Tract 2405; Cook County; Illinois","1949","359","531","142","487","155","44","70","44","70","0","12","0","12","0","12","0","12","560","149","29","26","500","142","31","41","0","12","0","12","0","12","0","12","28","23","35","41","14","23","781","336",
"1400000US17031240600","Census Tract 2406; Cook County; Illinois","1204","168","496","153","445","134","51","39","35","35","8","11","8","13","0","12","0","12","213","80","24","19","153","64","28","23","8","11","0","12","0","12","0","12","12","17","17","25","0","12","466","97",
"1400000US17031240700","Census Tract 2407; Cook County; Illinois","1036","158","479","156","453","157","26","23","26","23","0","12","0","12","0","12","0","12","261","80","71","46","190","71","0","12","0","12","0","12","4","7","0","12","17","16","0","12","6","9","269","89",
"1400000US17031240800","Census Tract 2408; Cook County; Illinois","1043","139","475","103","455","104","20","21","20","21","0","12","0","12","0","12","0","12","237","80","100","70","130","38","7","11","0","12","0","12","0","12","0","12","10","15","41","28","22","30","258","89",
"1400000US17031240900","Census Tract 2409; Cook County; Illinois","710","165","371","125","336","124","35","24","21","23","7","11","7","11","0","12","0","12","45","30","33","25","12","12","0","12","0","12","0","12","0","12","0","12","51","28","55","45","8","11","180","104",
"1400000US17031241000","Census Tract 2410; Cook County; Illinois","1217","160","555","124","479","105","76","58","76","58","0","12","0","12","0","12","0","12","155","68","63","34","92","58","0","12","0","12","0","12","24","29","0","12","18","21","89","76","7","11","369","121",
"1400000US17031241100","Census Tract 2411; Cook County; Illinois","2265","298","857","218","750","187","107","77","77","60","30","46","0","12","0","12","0","12","453","148","132","87","298","125","13","21","10","16","0","12","0","12","0","12","112","61","135","78","9","14","699","182",
"1400000US17031241200","Census Tract 2412; Cook County; Illinois","1298","244","441","102","431","102","10","13","10","13","0","12","0","12","0","12","0","12","355","118","32","30","313","115","4","6","6","10","0","12","0","12","16","27","40","27","60","38","0","12","386","187",
"1400000US17031241300","Census Tract 2413; Cook County; Illinois","1260","159","444","110","438","111","6","10","6","10","0","12","0","12","0","12","0","12","313","107","33","29","268","103","12","18","0","12","0","12","13","14","0","12","42","32","36","27","0","12","412","91",
"1400000US17031241400","Census Tract 2414; Cook County; Illinois","4414","568","1796","572","1536","473","260","212","260","212","0","17","0","17","0","17","0","17","866","305","165","120","588","296","113","184","0","17","0","17","0","17","41","64","0","17","122","100","0","17","1589","419",
"1400000US17031241500","Census Tract 2415; Cook County; Illinois","2108","286","648","199","648","199","0","12","0","12","0","12","0","12","0","12","0","12","814","213","113","79","648","210","36","33","17","24","0","12","0","12","0","12","41","29","15","22","0","12","590","189",
"1400000US17031241600","Census Tract 2416; Cook County; Illinois","2616","323","928","222","828","205","100","90","100","90","0","12","0","12","0","12","0","12","690","191","178","70","512","161","0","12","0","12","0","12","36","57","0","12","16","18","183","77","0","12","763","209",
"1400000US17031242000","Census Tract 2420; Cook County; Illinois","2977","472","969","294","806","264","163","134","163","134","0","12","0","12","0","12","0","12","902","317","470","257","415","171","17","27","0","12","0","12","52","65","0","12","61","71","71","70","13","22","909","262",
"1400000US17031242100","Census Tract 2421; Cook County; Illinois","2919","450","945","177","839","170","106","59","74","57","32","47","0","12","0","12","0","12","600","180","198","126","389","129","13","19","0","12","0","12","13","21","0","12","160","78","66","63","85","32","1050","457",
"1400000US17031242200","Census Tract 2422; Cook County; Illinois","3214","322","1219","270","1052","260","167","82","114","76","37","40","16","23","0","12","0","12","716","156","232","101","445","126","39","44","0","12","0","12","61","72","0","12","76","64","101","103","23","36","1018","267",
"1400000US17031242300","Census Tract 2423; Cook County; Illinois","2183","294","810","182","741","176","69","55","51","48","17","27","1","3","0","12","0","12","231","100","89","65","120","68","22","28","0","12","0","12","22","25","22","24","121","144","51","39","1","2","925","239",
"1400000US17031242400","Census Tract 2424; Cook County; Illinois","2522","278","738","146","627","132","111","80","111","80","0","12","0","12","0","12","0","12","629","197","466","190","148","87","15","23","0","12","0","12","18","27","8","12","129","91","220","124","16","27","764","164",
"1400000US17031242500","Census Tract 2425; Cook County; Illinois","2450","416","1192","268","905","274","287","158","164","88","0","12","123","143","0","12","0","12","442","226","316","207","107","65","11","16","0","12","8","15","107","132","0","12","63","44","109","80","43","38","494","138",
"1400000US17031242600","Census Tract 2426; Cook County; Illinois","3145","482","1724","482","1446","430","278","217","261","214","17","28","0","17","0","17","0","17","573","208","267","142","306","161","0","17","0","17","0","17","0","17","19","32","167","120","38","48","0","17","624","220",
"1400000US17031242700","Census Tract 2427; Cook County; Illinois","1154","213","483","114","373","97","110","81","53","50","57","71","0","12","0","12","0","12","194","84","176","82","18","22","0","12","0","12","0","12","0","12","25","27","54","39","50","54","16","22","332","126",
"1400000US17031242800","Census Tract 2428; Cook County; Illinois","1068","128","458","89","413","88","45","31","45","31","0","12","0","12","0","12","0","12","188","60","129","52","14","15","45","30","0","12","0","12","12","14","0","12","95","75","7","10","0","12","308","96",
"1400000US17031242900","Census Tract 2429; Cook County; Illinois","1366","227","707","201","671","200","36","26","36","26","0","12","0","12","0","12","0","12","155","52","86","40","42","29","27","19","0","12","0","12","13","15","0","12","79","47","50","50","21","18","341","155",
"1400000US17031243000","Census Tract 2430; Cook County; Illinois","1558","187","791","133","702","115","89","70","81","64","8","13","0","12","0","12","0","12","275","102","115","49","160","84","0","12","0","12","0","12","6","9","0","12","57","40","34","38","0","12","395","117",
"1400000US17031243100","Census Tract 2431; Cook County; Illinois","1447","298","698","228","636","228","62","41","55","39","7","16","0","12","0","12","0","12","192","87","68","39","124","79","0","12","0","12","0","12","11","18","0","12","21","20","54","55","0","12","471","182",
"1400000US17031243200","Census Tract 2432; Cook County; Illinois","1728","385","589","216","501","210","88","61","76","57","12","19","0","12","0","12","0","12","275","88","246","89","29","26","0","12","0","12","0","12","0","12","0","12","22","26","68","62","24","29","750","317",
"1400000US17031243300","Census Tract 2433; Cook County; Illinois","1778","246","559","159","531","160","28","30","28","30","0","12","0","12","0","12","0","12","328","104","145","92","177","77","6","11","0","12","0","12","56","45","9","15","151","81","86","55","44","36","545","218",
"1400000US17031243400","Census Tract 2434; Cook County; Illinois","2212","266","821","237","790","232","31","46","31","46","0","12","0","12","0","12","0","12","373","141","176","68","186","138","11","18","0","12","0","12","11","27","0","12","86","66","191","82","41","30","689","191",
"1400000US17031243500","Census Tract 2435; Cook County; Illinois","3676","362","914","260","851","251","63","46","43","45","7","12","13","21","0","12","0","12","640","219","137","71","503","198","0","12","0","12","0","12","12","19","0","12","136","121","735","253","42","42","1197","381",
"1400000US17031250200","Census Tract 2502; Cook County; Illinois","989","231","707","186","470","156","237","106","143","76","94","66","0","12","0","12","0","12","118","78","107","72","0","12","0","12","11","30","0","12","0","12","0","12","15","24","50","25","22","37","77","50",
"1400000US17031250300","Census Tract 2503; Cook County; Illinois","2254","474","1319","462","1020","360","299","201","230","131","69","90","0","12","0","12","0","12","342","151","306","164","36","59","0","12","0","12","0","12","0","12","0","12","19","30","237","136","48","55","289","212",
"1400000US17031250400","Census Tract 2504; Cook County; Illinois","2225","508","1670","491","1481","450","189","232","189","232","0","17","0","17","0","17","0","17","331","199","303","183","0","17","28","45","0","17","0","17","0","17","0","17","0","17","40","70","112","147","72","93",
"1400000US17031250500","Census Tract 2505; Cook County; Illinois","3889","663","2961","696","2161","438","800","687","282","198","108","127","0","17","0","17","410","654","275","113","120","86","20","34","135","68","0","17","0","17","0","17","0","17","26","41","0","17","0","17","627","220",
"1400000US17031250600","Census Tract 2506; Cook County; Illinois","1873","432","1585","384","1437","362","148","93","99","73","49","57","0","12","0","12","0","12","163","145","144","145","19","31","0","12","0","12","0","12","0","12","0","12","0","12","7","11","50","71","68","72",
"1400000US17031250700","Census Tract 2507; Cook County; Illinois","2031","445","1376","437","1313","433","63","76","0","17","63","76","0","17","0","17","0","17","412","217","412","217","0","17","0","17","0","17","0","17","23","37","0","17","0","17","65","104","0","17","155","206",
"1400000US17031250800","Census Tract 2508; Cook County; Illinois","1287","316","692","215","596","219","96","81","43","44","42","67","0","12","11","16","0","12","439","192","371","186","68","43","0","12","0","12","0","12","0","12","0","12","0","12","78","104","6","9","72","53",
"1400000US17031251000","Census Tract 2510; Cook County; Illinois","452","175","315","148","260","108","55","51","30","38","0","12","0","12","25","36","0","12","77","60","77","60","0","12","0","12","0","12","0","12","0","12","0","12","0","12","28","35","0","12","32","29",
